Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,48809.2268762235
Austria,AUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,57258.6902272271
Austria,AUT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.069545841713
Austria,AUT,Gini index,SI.POV.GINI,29.8
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.887528836727142
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,76.8867950439453
Austria,AUT,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,46.7012816356245
Austria,AUT,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,26.000037836001
Austria,AUT,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,11
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,45517.9038182019
Belgium,BEL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,54569.9253850181
Belgium,BEL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.5984906510573
Belgium,BEL,Gini index,SI.POV.GINI,26
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.521023035049438
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.1509399414063
Belgium,BEL,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,54.743910194785
Belgium,BEL,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,32.3082213981084
Belgium,BEL,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,7.9
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,10153.4766003869
Bulgaria,BGR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25296.0709365879
Bulgaria,BGR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.3916223869751
Bulgaria,BGR,Gini index,SI.POV.GINI,40.5
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.40158087015152
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,58.4905662536621
Bulgaria,BGR,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,27.8317894486024
Bulgaria,BGR,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,16.8698719231229
Bulgaria,BGR,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,13
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,14236.5352454642
Croatia,HRV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29690.153680402
Croatia,HRV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.0163199722013
Croatia,HRV,Gini index,SI.POV.GINI,29.5
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.607223808765411
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,66.5094375610352
Croatia,HRV,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,11.6542874118769
Croatia,HRV,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,5.94949653933692
Croatia,HRV,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,11.6
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,28035.984375
Cyprus,CYP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,41425.92578125
Cyprus,CYP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.6013710409325
Cyprus,CYP,Gini index,SI.POV.GINI,31.7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.288732588291168
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,56.6037750244141
Cyprus,CYP,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,41.0257454782467
Cyprus,CYP,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,24.6591492703686
Cyprus,CYP,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,7.1
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,22992.8793833348
Czechia,CZE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,42827.0600062247
Czechia,CZE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.7649761408523
Czechia,CZE,Gini index,SI.POV.GINI,26.2
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.912254869937897
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,77.8301849365234
Czechia,CZE,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,38.2405580900874
Czechia,CZE,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,16.7477644925544
Czechia,CZE,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,5.6
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,23595.2436836437
Estonia,EST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,39441.849084436
Estonia,EST,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.7516138186437
Estonia,EST,Gini index,SI.POV.GINI,30.7
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.709752976894379
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.7547149658203
Estonia,EST,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,36.9868726684029
Estonia,EST,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,20.6511038405989
Estonia,EST,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,9.2
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,49169.719338849
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,52305.2893109382
Finland,FIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.2511699812635
Finland,FIN,Gini index,SI.POV.GINI,27.1
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.981748819351196
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80.6603775024414
Finland,FIN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,26.1973737074708
Finland,FIN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,14.5255654172187
Finland,FIN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,6.6
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,39055.2829280747
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,48134.959794619
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.9350240146048
France,FRA,Gini index,SI.POV.GINI,30.7
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.280948132276535
France,FRA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,56.1320762634277
France,FRA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,50.005603437709
France,FRA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,28.5894918943163
France,FRA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,11.1
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,46772.8253507537
Germany,DEU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,56482.4756342562
Germany,DEU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.9648619998062
Germany,DEU,Gini index,SI.POV.GINI,..
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.644988059997559
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.9245300292969
Germany,DEU,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,47.8754045127498
Germany,DEU,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,17.3262634698005
Germany,DEU,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,4255.74299321254
Georgia,GEO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14748.6321080538
Georgia,GEO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.7127284230369
Georgia,GEO,Gini index,SI.POV.GINI,34.5
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.429623365402222
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,32.5471687316895
Georgia,GEO,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,40.2638042045573
Georgia,GEO,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,33.531283808862
Georgia,GEO,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,14
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,17658.9473011189
Greece,GRC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28416.5239017982
Greece,GRC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,22.8569717801754
Greece,GRC,Gini index,SI.POV.GINI,33.6
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.115144267678261
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,51.4150924682617
Greece,GRC,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,32.0343041438624
Greece,GRC,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,16.742647716099
Greece,GRC,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,15
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,58813.7969830876
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,54303.9041694279
Iceland,ISL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,28.1478931573926
Iceland,ISL,Gini index,SI.POV.GINI,..
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.37493765354156
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,96.698112487793
Iceland,ISL,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,43.8108565990515
Iceland,ISL,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,33.1088404743113
Iceland,ISL,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
